State,District,Year,Quater,Registered_users,App_opens
assam,karbi anglong district,2022,2,83178,10826701
assam,sivasagar district,2022,2,108296,6750232
assam,dibrugarh district,2022,2,222494,18395761
assam,south salmara mancachar district,2022,2,40714,2233450
assam,nagaon district,2022,2,284558,12455248
assam,dhubri district,2022,2,146304,9092346
assam,golaghat district,2022,2,140961,16364819
assam,udalguri district,2022,2,83629,14945821
assam,majuli district,2022,2,19678,3033439
assam,sonitpur district,2022,2,223514,16534514
assam,hojai district,2022,2,91289,10527736
assam,marigaon district,2022,2,125094,7396715
assam,chirang district,2022,2,52054,10714348
assam,cachar district,2022,2,243727,8364258
assam,nalbari district,2022,2,96855,6448258
assam,west karbi anglong district,2022,2,18603,4005474
assam,dhemaji district,2022,2,97885,12335239
assam,karimganj district,2022,2,128589,8450117
assam,bongaigaon district,2022,2,114947,8688653
assam,dima hasao district,2022,2,34416,4804116
assam,baksa district,2022,2,108093,12311677
assam,charaideo district,2022,2,58046,8651839
assam,darrang district,2022,2,102100,9668329
assam,kamrup metropolitan district,2022,2,810057,6849699
assam,hailakandi district,2022,2,81807,4370640
assam,barpeta district,2022,2,253194,11738056
assam,goalpara district,2022,2,131350,8334994
assam,biswanath district,2022,2,76698,9502503
assam,jorhat district,2022,2,163307,7886769
assam,tinsukia district,2022,3,199942,29277292
assam,lakhimpur district,2022,3,134167,21009628
assam,kamrup district,2022,3,221721,17825113
assam,kokrajhar district,2022,3,92019,12322852
assam,karbi anglong district,2022,3,87673,13894716
assam,sivasagar district,2022,3,114163,7826176
assam,dibrugarh district,2022,3,234149,23974651
assam,south salmara mancachar district,2022,3,43159,2606041
assam,nagaon district,2022,3,300653,16159981
assam,dhubri district,2022,3,154896,12516285
assam,golaghat district,2022,3,148419,20170917
assam,udalguri district,2022,3,87984,17883415
assam,majuli district,2022,3,20640,3375101
assam,sonitpur district,2022,3,235752,20172502
assam,hojai district,2022,3,96394,12294216
assam,marigaon district,2022,3,131985,8112239
assam,chirang district,2022,3,55020,12567113
assam,cachar district,2022,3,257370,11770680
assam,nalbari district,2022,3,102232,8684415
assam,west karbi anglong district,2022,3,19543,4377609
assam,dhemaji district,2022,3,103193,13855931
assam,karimganj district,2022,3,135721,9580499
assam,bongaigaon district,2022,3,121477,10130192
assam,dima hasao district,2022,3,36162,5936531
assam,baksa district,2022,3,113700,15925684
assam,charaideo district,2022,3,61141,9596987
assam,darrang district,2022,3,107920,11849039
assam,kamrup metropolitan district,2022,3,854019,8071434
assam,hailakandi district,2022,3,86454,5088713
assam,barpeta district,2022,3,267667,12753203
assam,goalpara district,2022,3,138786,10801509
assam,biswanath district,2022,3,80965,11000845
assam,jorhat district,2022,3,171824,9349198
assam,tinsukia district,2022,4,209247,8688971
assam,lakhimpur district,2022,4,139753,6388636
assam,kamrup district,2022,4,231849,11925388
assam,kokrajhar district,2022,4,95812,4612537
assam,karbi anglong district,2022,4,91420,4792698
assam,sivasagar district,2022,4,118956,4937903
assam,dibrugarh district,2022,4,244755,9691098
assam,south salmara mancachar district,2022,4,45335,2537488
assam,nagaon district,2022,4,314901,14572115
assam,dhubri district,2022,4,162126,8948191
assam,golaghat district,2022,4,154556,6462185
assam,udalguri district,2022,4,91414,4463261
assam,majuli district,2022,4,21428,882103
assam,sonitpur district,2022,4,246327,12282291
assam,hojai district,2022,4,101076,5126769
assam,marigaon district,2022,4,138147,6304091
assam,chirang district,2022,4,57336,2868861
assam,cachar district,2022,4,269556,12466379
assam,nalbari district,2022,4,106762,4782164
assam,west karbi anglong district,2022,4,20258,991480
assam,dhemaji district,2022,4,107602,5325778
assam,karimganj district,2022,4,141959,6787339
assam,bongaigaon district,2022,4,127238,6467548
assam,dima hasao district,2022,4,37773,1908040
assam,baksa district,2022,4,118160,5908860
assam,charaideo district,2022,4,63748,2668891
assam,darrang district,2022,4,112770,6468559
assam,kamrup metropolitan district,2022,4,897245,40938571
assam,hailakandi district,2022,4,90713,4724399
assam,barpeta district,2022,4,280479,15643110
assam,goalpara district,2022,4,145213,7184842
assam,biswanath district,2022,4,84425,4159326
assam,jorhat district,2022,4,179437,6871285
assam,tinsukia district,2023,1,219077,40115013
assam,lakhimpur district,2023,1,146560,30457042
assam,kamrup district,2023,1,242982,26113435
assam,kokrajhar district,2023,1,100303,19872351
assam,karbi anglong district,2023,1,95739,19148924
assam,sivasagar district,2023,1,124732,10615221
assam,dibrugarh district,2023,1,256050,30073892
assam,south salmara mancachar district,2023,1,47683,6127028
assam,nagaon district,2023,1,330283,20574666
assam,dhubri district,2023,1,170279,18132442
assam,golaghat district,2023,1,161948,26574993
assam,udalguri district,2023,1,95812,23871398
assam,majuli district,2023,1,22458,5992451
assam,sonitpur district,2023,1,258067,30546943
assam,hojai district,2023,1,105945,13898317
assam,marigaon district,2023,1,144934,10945875
assam,chirang district,2023,1,60134,19619538
assam,cachar district,2023,1,282643,19883444
assam,nalbari district,2023,1,111929,12159155
assam,west karbi anglong district,2023,1,21265,6408483
assam,dhemaji district,2023,1,112754,19705203
assam,karimganj district,2023,1,148828,15817111
assam,bongaigaon district,2023,1,133489,13993373
assam,dima hasao district,2023,1,39528,9959440
assam,baksa district,2023,1,124070,25692141
assam,charaideo district,2023,1,66846,14369720
assam,darrang district,2023,1,118372,18138646
assam,kamrup metropolitan district,2023,1,938802,9200094
assam,hailakandi district,2023,1,95220,8693542
assam,barpeta district,2023,1,294210,20512705
assam,goalpara district,2023,1,152321,14570317
assam,biswanath district,2023,1,88588,15699577
assam,jorhat district,2023,1,187799,12693841
assam,tinsukia district,2023,2,228972,44603291
assam,lakhimpur district,2023,2,153714,33915476
assam,kamrup district,2023,2,254290,30922758
assam,kokrajhar district,2023,2,105192,21194562
assam,karbi anglong district,2023,2,100241,18126872
assam,sivasagar district,2023,2,130487,12983443
assam,dibrugarh district,2023,2,267326,27003545
assam,south salmara mancachar district,2023,2,50054,7390206
assam,nagaon district,2023,2,345756,23821016
assam,dhubri district,2023,2,178594,20746998
assam,golaghat district,2023,2,169790,31887534
assam,udalguri district,2023,2,100715,24946523
assam,majuli district,2023,2,23562,5911513
assam,sonitpur district,2023,2,269578,27748524
assam,hojai district,2023,2,110816,16385311
assam,marigaon district,2023,2,151771,14419082
assam,chirang district,2023,2,63080,20252008
assam,cachar district,2023,2,295315,22642668
assam,nalbari district,2023,2,117138,14827382
assam,west karbi anglong district,2023,2,22322,8178211
assam,dhemaji district,2023,2,118120,18644431
assam,karimganj district,2023,2,155758,14770232
assam,bongaigaon district,2023,2,139630,15436337
assam,dima hasao district,2023,2,41378,9768270
assam,baksa district,2023,2,130264,26633419
assam,charaideo district,2023,2,70025,19494149
assam,darrang district,2023,2,124149,23891152
assam,kamrup metropolitan district,2023,2,975409,10291917
assam,hailakandi district,2023,2,99676,12253103
assam,barpeta district,2023,2,307888,24119497
assam,goalpara district,2023,2,159697,17263931
assam,biswanath district,2023,2,92859,19143829
assam,jorhat district,2023,2,196116,17452483
assam,tinsukia district,2023,3,239058,51022057
assam,lakhimpur district,2023,3,160471,45985004
assam,kamrup district,2023,3,265357,38346090
assam,kokrajhar district,2023,3,110080,35992196
assam,karbi anglong district,2023,3,104784,34498189
assam,sivasagar district,2023,3,136241,13086792
assam,dibrugarh district,2023,3,278740,52247851
assam,south salmara mancachar district,2023,3,52380,10212674
assam,nagaon district,2023,3,360999,37811403
assam,dhubri district,2023,3,186435,32844357
assam,golaghat district,2023,3,177250,41449634
assam,udalguri district,2023,3,105214,32082491
assam,majuli district,2023,3,24611,5257124
assam,sonitpur district,2023,3,281112,45875124
assam,hojai district,2023,3,115657,25287556
assam,marigaon district,2023,3,158451,24814112
assam,chirang district,2023,3,65998,30789237
assam,cachar district,2023,3,308182,23961554
assam,nalbari district,2023,3,122081,20513320
assam,west karbi anglong district,2023,3,23398,13519596
assam,dhemaji district,2023,3,123363,28025817
assam,karimganj district,2023,3,162640,26785202
assam,bongaigaon district,2023,3,145804,21295658
assam,dima hasao district,2023,3,43160,13892143
assam,baksa district,2023,3,136080,38631709
assam,charaideo district,2023,3,73222,23549167
assam,darrang district,2023,3,129710,41955515
assam,kamrup metropolitan district,2023,3,1014178,12110048
assam,hailakandi district,2023,3,104063,17547081
assam,barpeta district,2023,3,321557,35656605
assam,goalpara district,2023,3,167049,35859977
assam,biswanath district,2023,3,96868,31732430
assam,jorhat district,2023,3,204393,20212200
assam,tinsukia district,2023,4,248429,17947350
assam,lakhimpur district,2023,4,167096,15794802
assam,kamrup district,2023,4,276067,25845292
assam,kokrajhar district,2023,4,114440,13750462
assam,karbi anglong district,2023,4,108934,11762810
assam,sivasagar district,2023,4,141853,11632384
assam,dibrugarh district,2023,4,289409,19181994
assam,south salmara mancachar district,2023,4,54609,13855399
assam,nagaon district,2023,4,375835,39881315
assam,dhubri district,2023,4,193881,26044285
assam,golaghat district,2023,4,184416,15461014
assam,udalguri district,2023,4,109420,12236271
assam,majuli district,2023,4,25684,1686462
assam,sonitpur district,2023,4,291996,27175802
assam,hojai district,2023,4,120199,11056902
assam,marigaon district,2023,4,165177,16104820
assam,chirang district,2023,4,68633,8450267
assam,cachar district,2023,4,320070,28050880
assam,nalbari district,2023,4,126977,11327199
assam,west karbi anglong district,2023,4,24422,2733988
assam,dhemaji district,2023,4,128232,12131639
assam,karimganj district,2023,4,169249,15295556
assam,bongaigaon district,2023,4,151750,13164085
assam,dima hasao district,2023,4,44886,3858547
assam,baksa district,2023,4,141506,13322763
assam,charaideo district,2023,4,76164,5375217
assam,darrang district,2023,4,135028,16894251
assam,kamrup metropolitan district,2023,4,1050970,63033857
assam,hailakandi district,2023,4,108213,9827592
assam,barpeta district,2023,4,334209,31271792
assam,goalpara district,2023,4,173830,18770709
assam,biswanath district,2023,4,100861,10494512
assam,jorhat district,2023,4,212335,14621737
bihar,madhepura district,2018,1,26881,0
bihar,purnia district,2018,1,51858,0
bihar,nalanda district,2018,1,75201,0
bihar,buxar district,2018,1,27689,0
bihar,darbhanga district,2018,1,74414,0
bihar,nawada district,2018,1,32228,0
bihar,jamui district,2018,1,23266,0
bihar,sheikhpura district,2018,1,10567,0
bihar,siwan district,2018,1,52000,0
bihar,muzaffarpur district,2018,1,125298,0
bihar,patna district,2018,1,425009,0
bihar,jehanabad district,2018,1,20394,0
bihar,rohtas district,2018,1,64983,0
bihar,begusarai district,2018,1,57409,0
bihar,supaul district,2018,1,29348,0
bihar,sitamarhi district,2018,1,47288,0
bihar,saran district,2018,1,63245,0
bihar,arwal district,2018,1,11087,0
bihar,vaishali district,2018,1,67921,0
bihar,pashchim champaran district,2018,1,67656,0
bihar,gopalganj district,2018,1,41306,0
bihar,lakhisarai district,2018,1,18119,0
bihar,aurangabad district,2018,1,42349,0
bihar,kaimur bhabua district,2018,1,22464,0
bihar,araria district,2018,1,30576,0
bihar,munger district,2018,1,32219,0
bihar,katihar district,2018,1,44233,0
bihar,khagaria district,2018,1,25026,0
bihar,saharsa district,2018,1,32380,0
bihar,bhagalpur district,2018,1,76063,0
bihar,madhubani district,2018,1,66664,0
bihar,kishanganj district,2018,1,16507,0
bihar,gaya district,2018,1,91015,0
bihar,samastipur district,2018,1,76068,0
bihar,banka district,2018,1,19504,0
bihar,purbi champaran district,2018,1,87561,0
bihar,sheohar district,2018,1,7645,0
bihar,bhojpur district,2018,1,50363,0
bihar,madhepura district,2018,2,38981,0
bihar,purnia district,2018,2,74326,0
bihar,nalanda district,2018,2,104076,0
bihar,buxar district,2018,2,40109,0
bihar,darbhanga district,2018,2,105558,0
bihar,nawada district,2018,2,46340,0
bihar,jamui district,2018,2,33706,0
bihar,sheikhpura district,2018,2,14713,0
bihar,siwan district,2018,2,76259,0
bihar,muzaffarpur district,2018,2,172315,0
bihar,patna district,2018,2,568657,0
bihar,jehanabad district,2018,2,28922,0
bihar,rohtas district,2018,2,91120,0
bihar,begusarai district,2018,2,81209,0
bihar,supaul district,2018,2,42570,0
bihar,sitamarhi district,2018,2,66939,0
bihar,saran district,2018,2,93576,0
bihar,arwal district,2018,2,15827,0
bihar,vaishali district,2018,2,96694,0
bihar,pashchim champaran district,2018,2,97301,0
bihar,gopalganj district,2018,2,60406,0
bihar,lakhisarai district,2018,2,25672,0
bihar,aurangabad district,2018,2,60487,0
bihar,kaimur bhabua district,2018,2,32462,0
bihar,araria district,2018,2,45568,0
bihar,munger district,2018,2,46015,0
bihar,katihar district,2018,2,64523,0
bihar,khagaria district,2018,2,36519,0
bihar,saharsa district,2018,2,46151,0
bihar,bhagalpur district,2018,2,106461,0
bihar,madhubani district,2018,2,95726,0
bihar,kishanganj district,2018,2,24807,0
bihar,gaya district,2018,2,126422,0
bihar,samastipur district,2018,2,107143,0
bihar,banka district,2018,2,28923,0
bihar,purbi champaran district,2018,2,125890,0
bihar,sheohar district,2018,2,10733,0
bihar,bhojpur district,2018,2,72766,0
bihar,madhepura district,2018,3,49663,0
bihar,purnia district,2018,3,94363,0
bihar,nalanda district,2018,3,128472,0
bihar,buxar district,2018,3,51486,0
bihar,darbhanga district,2018,3,132803,0
bihar,nawada district,2018,3,59996,0
bihar,jamui district,2018,3,43752,0
bihar,sheikhpura district,2018,3,18723,0
bihar,siwan district,2018,3,98993,0
bihar,muzaffarpur district,2018,3,211519,0
bihar,patna district,2018,3,684421,0
bihar,jehanabad district,2018,3,36542,0
bihar,rohtas district,2018,3,115023,0
bihar,begusarai district,2018,3,102517,0
bihar,supaul district,2018,3,55126,0
bihar,sitamarhi district,2018,3,86343,0
bihar,saran district,2018,3,123407,0
bihar,arwal district,2018,3,20402,0
bihar,vaishali district,2018,3,122105,0
bihar,pashchim champaran district,2018,3,124955,0
bihar,gopalganj district,2018,3,77944,0
bihar,lakhisarai district,2018,3,32649,0
bihar,aurangabad district,2018,3,78109,0
bihar,kaimur bhabua district,2018,3,42159,0
bihar,araria district,2018,3,60052,0
bihar,munger district,2018,3,57422,0
bihar,katihar district,2018,3,81567,0
bihar,khagaria district,2018,3,46130,0
bihar,saharsa district,2018,3,58234,0
bihar,bhagalpur district,2018,3,131270,0
bihar,madhubani district,2018,3,123044,0
bihar,kishanganj district,2018,3,33293,0
bihar,gaya district,2018,3,160375,0
bihar,samastipur district,2018,3,134680,0
bihar,banka district,2018,3,37816,0
bihar,purbi champaran district,2018,3,162122,0
bihar,sheohar district,2018,3,14106,0
bihar,bhojpur district,2018,3,92952,0
bihar,madhepura district,2018,4,62629,0
bihar,purnia district,2018,4,117803,0
bihar,nalanda district,2018,4,160167,0
bihar,buxar district,2018,4,66750,0
bihar,darbhanga district,2018,4,167302,0
bihar,nawada district,2018,4,77511,0
bihar,jamui district,2018,4,57118,0
bihar,sheikhpura district,2018,4,24007,0
